	assembly	CDStype	host_taxid	host_domain	evidence	is_inherited	bp	numcontigs	accession	numCDS	T1_M	T1_E	T1_S	T1_RM	T2_M	T2_E	T2_RM	T3_M	T3_E	T3_RM	orphanMTases	pEndo	pRM	T4	T2G	pT4	pT2G	virus_RM	virus_MTtotal	virus_lineage
9167	GCF_001501775	allframes	1464	Bacteria	RefSeq	False	44249	1	NC_028746	4441	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9169	GCF_001501795	allframes	529121	Bacteria	RefSeq	False	51366	1	NC_028748	5853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9171	GCF_001501815	allframes	246196	Bacteria	RefSeq	False	58985	1	NC_028823	2518	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
9173	GCF_001501835	allframes	246196	Bacteria	RefSeq	False	109801	1	NC_028876	5184	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	dsDNA viruses, no RNA stage
9175	GCF_001501855	allframes	29339	Bacteria	Literature, RefSeq	False	162252	1	NC_028944	19367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9177	GCF_001501875	allframes	1404	Bacteria	Literature, RefSeq	False	40024	1	NC_028782	4350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9179	GCF_001501895	allframes	953739	Bacteria	RefSeq	False	49452	1	NC_028904	1807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9181	GCF_001501915	allframes	1414586	Bacteria	RefSeq	False	36065	1	NC_028954	1313	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9183	GCF_001501935	allframes	59202	Bacteria	RefSeq	False	33509	1	NC_029015	2342	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	dsDNA viruses, no RNA stage
9185	GCF_001501955	allframes	1309	Bacteria	RefSeq	False	31075	1	NC_029030	3420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9187	GCF_001501975	allframes	246196	Bacteria	RefSeq	False	61081	1	NC_028846	2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9189	GCF_001501995	allframes	246196	Bacteria	RefSeq	False	44576	1	NC_028861	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9191	GCF_001502015	allframes	1351	Bacteria	RefSeq	False	130952	1	NC_029026	16854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9193	GCF_001502035	allframes	1464	Bacteria	RefSeq	False	45653	1	NC_028767	4194	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9195	GCF_001502055	allframes	991919	Bacteria	RefSeq	False	87372	1	NC_028825	9924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9197	GCF_001502075	allframes	84139	Bacteria	RefSeq	False	75167	1	NC_028972	5593	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9199	GCF_001502095	allframes	287	Bacteria	RefSeq	False	309208	1	NC_028999	25949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9201	GCF_001502115	allframes	1358	Bacteria	RefSeq	False	32182	1	NC_013155	4084	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9211	GCF_001502215	allframes	1351	Bacteria	RefSeq	False	38886	1	NC_028990	4927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9213	GCF_001502235	allframes	2281	Archaea	RefSeq	False	34783	1	NC_028992	3581	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	dsDNA viruses, no RNA stage
9215	GCF_001502255	allframes	2281	Archaea	Literature, RefSeq	False	22613	1	NC_028938	3056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9217	GCF_001502275	allframes	562	Bacteria	RefSeq	False	61235	1	NC_028831	5829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9221	GCF_001502315	allframes	1772;246196	Bacteria	RefSeq;RefSeq	False	51355	1	NC_028815	2196	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9223	GCF_001502335	allframes	1280	Bacteria	RefSeq	False	44222	1	NC_028862	5551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9227	GCF_001502375	allframes	208964	Bacteria	RefSeq	False	72378	1	NC_028885	4292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9229	GCF_001502395	allframes	1772;246196	Bacteria	RefSeq;RefSeq	False	58671	1	NC_028751	2455	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
9231	GCF_001502415	allframes	246196	Bacteria	RefSeq	False	47618	1	NC_028747	1481	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	dsDNA viruses, no RNA stage
9233	GCF_001502435	allframes	246196	Bacteria	RefSeq	False	52530	1	NC_028920	2258	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	dsDNA viruses, no RNA stage
9235	GCF_001502455	allframes	1763	Bacteria		False	58472	1	NC_028923	2520	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	dsDNA viruses, no RNA stage
9237	GCF_001502475	allframes	1911	Bacteria	RefSeq	False	49949	1	NC_028892	1667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9239	GCF_001502495	allframes	953739	Bacteria	RefSeq	False	50165	1	NC_028827	1657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9241	GCF_001502515	allframes	1763	Bacteria		False	49158	1	NC_028802	2313	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9243	GCF_001502535	allframes	246196	Bacteria	RefSeq	False	56826	1	NC_028792	2458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9245	GCF_001502555	allframes	59202	Bacteria	RefSeq	False	29733	1	NC_029003	2146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9247	GCF_001502575	allframes	52959	Bacteria		False	49847	1	NC_028763	6837	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	4	dsDNA viruses, no RNA stage
9249	GCF_001502595	allframes	246196	Bacteria	RefSeq	False	44492	1	NC_028791	1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9251	GCF_001502615	allframes	246196	Bacteria	RefSeq	False	49203	1	NC_028796	1669	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9253	GCF_001502635	allframes	42777	Bacteria	RefSeq	False	76269	1	NC_028966	3842	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9255	GCF_001502655	allframes	1464	Bacteria	RefSeq	False	37995	1	NC_028851	3553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9257	GCF_001502675	allframes	67263	Bacteria	RefSeq	False	57168	1	NC_028818	1651	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9259	GCF_001502695	allframes	1283	Bacteria	RefSeq	False	41843	1	NC_029025	5371	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9261	GCF_001502715	allframes		Eukaryota	inferred_taxonomically	True	22947	1	NC_028891	1131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9273	GCF_001502835	allframes	1351	Bacteria	RefSeq	False	58000	1	NC_029016	6812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9275	GCF_001502855	allframes	2281	Archaea	RefSeq	False	40860	1	NC_029027	4474	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9277	GCF_001502875	allframes	561	Bacteria		False	167124	1	NC_028780	20183	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9279	GCF_001502895	allframes	511145	Bacteria	RefSeq	False	88698	1	NC_028935	9570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9283	GCF_001502935	allframes	1772;246196	Bacteria	RefSeq;RefSeq	False	59416	1	NC_028889	2449	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
9285	GCF_001502955	allframes	546	Bacteria	RefSeq	False	177688	1	NC_029013	15485	0	0	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0	3	dsDNA viruses, no RNA stage
9289	GCF_001502995	allframes	208964	Bacteria	RefSeq	False	42508	1	NC_028836	1838	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9291	GCF_001503015	allframes	1280	Bacteria	RefSeq	False	42881	1	NC_028859	5332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9293	GCF_001503035	allframes	83333	Bacteria	RefSeq	False	60754	1	NC_029028	5862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9295	GCF_001503055	allframes	48736	Bacteria		False	223932	1	NC_028950	13243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9297	GCF_001503075	allframes	1220	Bacteria	RefSeq	False	197361	1	NC_028955	24589	0	0	0	0	3	0	0	0	1	0	3	0	0	0	0	0	0	0	3	dsDNA viruses, no RNA stage
9299	GCF_001503095	allframes	1280	Bacteria	RefSeq	False	41931	1	NC_028917	5157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9305	GCF_001503215	allframes	40324	Bacteria	RefSeq	False	162327	1	NC_029000	14568	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9307	GCF_001503235	allframes	32051	Bacteria	RefSeq	False	45218	1	NC_029031	3325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9309	GCF_001503255	allframes	1597	Bacteria	RefSeq	False	38751	1	NC_028835	3556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9311	GCF_001503275	allframes	246196	Bacteria	RefSeq	False	58065	1	NC_028759	1895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9313	GCF_001503295	allframes	246196	Bacteria	RefSeq	False	50614	1	NC_028874	2251	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9315	GCF_001503315	allframes	246196	Bacteria	RefSeq	False	52088	1	NC_028932	2086	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9317	GCF_001503335	allframes	246196	Bacteria	RefSeq	False	75626	1	NC_028778	5381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9319	GCF_001503355	allframes	246196	Bacteria	RefSeq	False	153714	1	NC_028869	5837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9321	GCF_001503375	allframes	246196	Bacteria	RefSeq	False	51409	1	NC_028784	2174	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	dsDNA viruses, no RNA stage
9323	GCF_001503395	allframes	246196	Bacteria	RefSeq	False	57293	1	NC_028844	2467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9325	GCF_001503415	allframes	52258	Bacteria	RefSeq	False	60934	1	NC_028952	1730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9327	GCF_001503435	allframes	573	Bacteria	RefSeq	False	49462	1	NC_028786	3626	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9329	GCF_001503455	allframes	1404	Bacteria	Literature, RefSeq	False	40000	1	NC_028926	4347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9331	GCF_001503475	allframes	1464	Bacteria	Literature, RefSeq	False	44952	1	NC_028841	3903	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
9333	GCF_001503495	allframes	85698	Bacteria	Literature, RefSeq	False	49714	1	NC_028768	2838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9335	GCF_001503515	allframes	287	Bacteria	RefSeq	False	45626	1	NC_028933	3585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9337	GCF_001503535	allframes	122277	Bacteria		False	170286	1	NC_028940	21167	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9339	GCF_001503555	allframes	246196	Bacteria	RefSeq	False	49717	1	NC_028912	2174	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9341	GCF_001503575	allframes	28141	Bacteria	RefSeq	False	182145	1	NC_028773	18115	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9343	GCF_001503595	allframes	487316	Bacteria	RefSeq	False	43216	1	NC_028995	4911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9345	GCF_001503615	allframes	287	Bacteria	RefSeq	False	59878	1	NC_028770	2077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9347	GCF_001503635	allframes	246196	Bacteria	RefSeq	False	68346	1	NC_028801	2523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9349	GCF_001503655	allframes	562	Bacteria	RefSeq	False	40829	1	NC_028822	3808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9351	GCF_001503675	allframes	75985	Bacteria	RefSeq	False	50078	1	NC_028853	5066	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
9353	GCF_001503695	allframes	562	Bacteria	RefSeq	False	170336	1	NC_028894	17005	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9355	GCF_001503715	allframes	246196	Bacteria	RefSeq	False	52967	1	NC_028877	2115	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9357	GCF_001503735	allframes	1172203	Bacteria	RefSeq	False	46895	1	NC_029022	6575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9359	GCF_001503755	allframes	1496	Bacteria	RefSeq	False	41507	1	NC_028958	5354	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9361	GCF_001503775	allframes	1496	Bacteria	RefSeq	False	44461	1	NC_028883	6125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9363	GCF_001503795	allframes	548	Bacteria	RefSeq	False	39133	1	NC_028772	3377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9365	GCF_001503815	allframes	267375	Bacteria	RefSeq	False	43190	1	NC_028819	5188	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9367	GCF_001503835	allframes	83333	Bacteria	RefSeq	False	60747	1	NC_029021	5760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9369	GCF_001503855	allframes	2284	Archaea	RefSeq	False	50918	1	NC_029020	4794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9371	GCF_001503875	allframes	305	Bacteria	RefSeq	False	43745	1	NC_029007	2065	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9375	GCF_001503995	allframes	305	Bacteria	RefSeq	False	44360	1	NC_028988	2045	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9379	GCF_001504035	allframes	566546	Bacteria	RefSeq	False	32684	1	NC_005056	2513	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9381	GCF_001504055	allframes	1597	Bacteria	RefSeq	False	34155	1	NC_028830	3039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9383	GCF_001504075	allframes	1248411	Bacteria	RefSeq	False	40670	1	NC_028821	5294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9385	GCF_001504095	allframes	246196	Bacteria	RefSeq	False	51543	1	NC_028960	2321	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9387	GCF_001504115	allframes	1009714	Bacteria	RefSeq	False	93879	1	NC_028817	7658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9389	GCF_001504135	allframes	246196	Bacteria	RefSeq	False	55617	1	NC_028910	2325	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	2	dsDNA viruses, no RNA stage
9391	GCF_001504155	allframes	246196	Bacteria	RefSeq	False	75816	1	NC_028843	5486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9393	GCF_001504175	allframes	246196	Bacteria	RefSeq	False	52357	1	NC_028810	2284	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	dsDNA viruses, no RNA stage
9395	GCF_001504195	allframes	246196	Bacteria	RefSeq	False	59652	1	NC_028946	2468	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	2	dsDNA viruses, no RNA stage
9397	GCF_001504215	allframes	1465	Bacteria	Literature, RefSeq	False	126341	1	NC_028805	12599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9399	GCF_001504235	allframes	1396;1428;29339;260799	Bacteria	Literature;Literature;Literature, RefSeq;Literature	False	162486	1	NC_028890	18392	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9401	GCF_001504255	allframes	1351	Bacteria	RefSeq	False	147589	1	NC_029009	17525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9403	GCF_001504275	allframes	1464	Bacteria	Literature, RefSeq	False	43724	1	NC_028854	4103	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	dsDNA viruses, no RNA stage
9405	GCF_001504295	allframes	85698	Bacteria	Literature, RefSeq	False	48216	1	NC_028834	2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9407	GCF_001504315	allframes	246196	Bacteria	RefSeq	False	52927	1	NC_028914	2060	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	dsDNA viruses, no RNA stage
9409	GCF_001504335	allframes	561307	Bacteria	RefSeq	False	40592	1	NC_029010	5114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9411	GCF_001504355	allframes	83334	Bacteria	RefSeq	False	86252	1	NC_028872	9885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9413	GCF_001504375	allframes	562	Bacteria	RefSeq	False	87712	1	NC_029023	10055	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9415	GCF_001504395	allframes	1396	Bacteria	Literature, RefSeq	False	137918	1	NC_028982	16807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9417	GCF_001504415	allframes	287	Bacteria	RefSeq	False	55108	1	NC_028931	1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9419	GCF_001504435	allframes	246196	Bacteria	RefSeq	False	75933	1	NC_028906	3339	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9421	GCF_001504455	allframes	562	Bacteria	RefSeq	False	40477	1	NC_028863	3752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9423	GCF_001504475	allframes	75985	Bacteria	RefSeq	False	35764	1	NC_028898	3505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9425	GCF_001504495	allframes	562	Bacteria	RefSeq	False	170822	1	NC_028925	17131	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9427	GCF_001504515	allframes	246196	Bacteria	RefSeq	False	60609	1	NC_028978	2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9429	GCF_001504535	allframes	1496	Bacteria	RefSeq	False	41560	1	NC_028905	5360	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9431	GCF_001504555	allframes	1496	Bacteria	RefSeq	False	33274	1	NC_028838	4341	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9433	GCF_001504575	allframes	85698	Bacteria	Literature, RefSeq	False	45045	1	NC_029033	2316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9435	GCF_001504595	allframes	561	Bacteria		False	111751	1	NC_028840	13152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9437	GCF_001504615	allframes	1280	Bacteria	RefSeq	False	43228	1	NC_028915	5271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9439	GCF_001504635	allframes	83333	Bacteria	RefSeq	False	59802	1	NC_028997	5832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9441	GCF_001504655	allframes	1309	Bacteria	RefSeq	False	30664	1	NC_028984	3353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9443	GCF_001504675	allframes	29387	Bacteria	RefSeq	False	142348	1	NC_028765	20861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9445	GCF_001504695	allframes	1280	Bacteria	RefSeq	False	43098	1	NC_028775	5504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9449	GCF_001504815	allframes	1485	Bacteria		False	32000	1	NC_029001	4075	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9453	GCF_001504855	allframes	1597	Bacteria	RefSeq	False	34176	1	NC_028911	3205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9455	GCF_001504875	allframes	1597	Bacteria	RefSeq	False	39474	1	NC_028888	3696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9457	GCF_001504895	allframes	246196	Bacteria	RefSeq	False	76271	1	NC_028878	5287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9459	GCF_001504915	allframes	1464	Bacteria	RefSeq	False	54439	1	NC_028930	4204	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9461	GCF_001504935	allframes	246196	Bacteria	RefSeq	False	51161	1	NC_028941	2233	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9463	GCF_001504955	allframes	246196	Bacteria	RefSeq	False	57766	1	NC_028813	2433	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	dsDNA viruses, no RNA stage
9465	GCF_001504975	allframes	246196	Bacteria	RefSeq	False	59052	1	NC_028936	1929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9467	GCF_001504995	allframes	246196	Bacteria	RefSeq	False	53219	1	NC_028965	2307	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9469	GCF_001505015	allframes	246196	Bacteria	RefSeq	False	71214	1	NC_028968	2230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9471	GCF_001505035	allframes	52258	Bacteria	RefSeq	False	43150	1	NC_028807	1225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9473	GCF_001505055	allframes	246196	Bacteria	RefSeq	False	62738	1	NC_028947	2163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9475	GCF_001505075	allframes	1639	Bacteria	RefSeq	False	40759	1	NC_028929	4650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dsDNA viruses, no RNA stage
9477	GCF_001505095	allframes	1464	Bacteria	Literature, RefSeq	False	37246	1	NC_028788	3415	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
9479	GCF_001505115	allframes	666	Bacteria	RefSeq	False	116138	1	NC_028895	13623	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	dsDNA viruses, no RNA stage
