#orgid	T1_M	T1_E	T1_S	T1_RM	T2_M	T2_E	T2_RM	T3_M	T3_E	T3_RM	orphanMTases	pEndo	pRM	T4	T2G	pT4	pT2G
GCA_002654695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000928895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002654715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000928935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002654735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000928955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002654755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000928995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002654775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002654795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002654815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929055	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCA_002654835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002654855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002654875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002654895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002654915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002654935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002654955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002654975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002654995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929515	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GCA_002655275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929555	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GCA_002655315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000929995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002655995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930595	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GCA_002656255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930695	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GCA_002656355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000930995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002656995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000931355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000943625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000943645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000943665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000943685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000943705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000943725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000943745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954335	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GCA_002657275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GCA_002657295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GCA_002657315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GCA_002657515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954635	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GCA_002657555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954695	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
GCA_002657615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954715	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
GCA_002657635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954735	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
GCA_002657655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954975	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GCA_002657895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000954995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000955015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000955035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000955055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCA_002657975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCF_000955075	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
GCA_002657995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
