orgid	bp	numcontigs	numCDS	numCDS_allframes	accession	lineage
GCF_001041175	87603	1	147	9989	NC_027360	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Ounavirinae;Felixo1virus;Salmonella virus UAB87;Enterobacteriaphage UAB_Phi87
GCF_000917835	11624	1	2	884	NC_023812	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus;Madariaga virus
GCF_000917855	2818	1	3	254	NC_023843	root;Viruses;ssDNA viruses;unclassified ssDNA viruses;Nepavirus
GCF_000917875	2806	1	3	208	NC_023850	root;Viruses;ssDNA viruses;Geminiviridae;unclassified Geminiviridae;Baminivirus
GCF_001504515	60609	1	95	2017	NC_028978	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Tm4virus;unclassified Tm4virus;Mycobacterium phage Murucutumbu
GCF_001041215	29327	1	45	1923	NC_027346	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Propionibacterium phage PHL171
GCF_001041235	29494	1	45	1923	NC_027389	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Propionibacterium phage PHL141
GCF_001504535	41560	1	55	5360	NC_028905	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Clostridium phage phiCD111
GCF_001041275	29491	1	47	1912	NC_027359	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Propionibacterium phage PHL082
GCF_001504555	33274	1	53	4341	NC_028838	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;unclassified Myoviridae;Clostridium phage phiCD506
GCF_001745795	170770	1	269	20707	NC_031047	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Escherichia phage HY03
GCF_001041295	29264	1	45	1903	NC_027400	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Propionibacterium phage PHL055
GCF_001745815	29249	1	44	1917	NC_031084	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Pa6virus;unclassified Pa6virus;Propionibacterium phage BruceLethal
GCF_001041315	29503	1	45	1954	NC_027336	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Propionibacterium phage PHL009
GCF_001504575	45045	1	64	2316	NC_029033	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Achromobacter phage phiAxp-1
GCF_000917915	152460	1	197	12780	NC_023856	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Ackermannviridae;Cvivirinae;Vi1virus;Salmonella virus SJ2;Salmonella phage vB_SalM_SJ2
GCF_000917935	9739	1	1	835	NC_023858	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae;Megrivirus;unclassified Megrivirus;Turkey megrivirus
GCF_001745855	32409	1	48	3715	NC_031017	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Lactococcus phage 63301
GCF_001745875	42201	1	51	3100	NC_031025	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;Kp34virus;Klebsiella virus KpV475;Klebsiella phage KpV475
GCF_000917955	59254	1	120	2446	NC_023859	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Microbacterium phage vB_MoxS-ISF9
GCF_000917975	2225	1	4	155	NC_023872	root;Viruses;ssDNA viruses;Genomoviridae;Gemykibivirus;Dragonfly associated gemykibivirus 1
GCF_000917995	1711	1	3	152	NC_023868	root;Viruses;ssDNA viruses;Circoviridae;Cyclovirus;Dragonfly associated cyclovirus 3
GCF_000918015	1753	1	2	150	NC_023885	root;Viruses;ssDNA viruses;Circoviridae;Circovirus;Mink circovirus
GCF_000918035	1790	1	2	171	NC_023874	root;Viruses;ssDNA viruses;Circoviridae;Cyclovirus;unclassified Cyclovirus;Human cyclovirus
GCF_000918055	2087	1	2	137	NC_023884	root;Viruses;ssDNA viruses;unclassified ssDNA viruses;Cyanoramphus nest associated circular K DNA virus
GCF_001041335	87510	1	126	9985	NC_027329	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Ounavirinae;Felixo1virus;Salmonella virus HB2014;Salmonella phage vB_SPuM_SP116
GCF_000918075	2479	1	2	185	NC_023887	root;Viruses;ssDNA viruses;unclassified ssDNA viruses;Turkey stool associated circular ssDNA virus
GCF_000918095	7314	1	7	768	NC_023891	root;Viruses;dsDNA viruses, no RNA stage;Papillomaviridae;Firstpapillomavirinae;Gammapapillomavirus;Gammapapillomavirus 24;Human papillomavirus 178
GCF_000918115	1344	1	1	145	NC_023896	root;Viruses;Satellites;Tolecusatellitidae;Betasatellite;Malvastrum leaf curl Guangdong betasatellite
GCF_001745895	39616	1	55	4308	NC_031115	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;unclassified Podoviridae;Morganella phage vB_MmoP_MP2
GCF_001504595	111751	1	160	13152	NC_028840	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;T5virus;Escherichia virus slur09;Escherichia phage slur09
GCF_000918155	9910	1	1	1211	NC_024016	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Iflaviridae;Iflavirus;unclassified Iflavirus;Heliconius erato iflavirus
GCF_000918175	8931	1	1	675	NC_024070	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae;Rosavirus;Rosavirus A;Rosavirus A2
GCF_001745915	39640	1	58	1445	NC_031108	root;Viruses;unclassified bacterial viruses;Propionibacterium phage PFR2
GCF_000918195	19199	1	1	997	NC_024077	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;unclassified Flaviviridae;Soybean cyst nematode virus 5
GCF_000918215	5193	1	5	521	NC_024115	root;Viruses;dsRNA viruses;Totiviridae;Leishmaniavirus;unclassified Leishmaniavirus;Leishmania aethiopica RNA virus
GCF_001504615	43228	1	67	5271	NC_028915	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Phietavirus;unclassified Phietalikevirus;Staphylococcus phage B236
GCF_001745935	59265	1	87	1709	NC_031112	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Gordonia phage Phinally
GCF_001504635	59802	1	87	5832	NC_028997	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Nonagvirus;Escherichia virus JenP2;Enterobacteria phage JenP2
GCF_000918235	64113	1	88	2758	NC_024123	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Kpp25virus;Pseudomonas virus KPP25;Pseudomonas phage KPP25
GCF_001041355	162160	1	145	13275	NC_027340	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Ackermannviridae;unclassified Ackermannviridae;Erwinia phage phiEa2809
GCF_001501875	40024	1	50	4350	NC_028782	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Pagevirus;unclassified Pagevirus;Bacillus phage Pavlov
GCF_001041375	38810	1	49	3665	NC_027387	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;T7virus;unclassified T7-like viruses;Escherichia phage CICC 80001
GCF_001502115	32182	1	55	4084	NC_013155	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sk1virus;Lactococcus virus CB13
GCF_001502355	5001	1	4	490	NC_029014	root;Viruses;ssDNA viruses;Microviridae;unclassified Microviridae;Parabacteroides phage YZ-2015b
GCF_001041395	33828	1	0	2609	NC_027368	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;unclassified Myoviridae;Vibrio phage PV94
GCF_001502595	44492	1	67	1140	NC_028791	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Mycobacterium phage MOOREtheMARYer
GCF_001745955	159878	1	259	18150	NC_031065	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Salmonella phage vB_SnwM_CGG4-1
GCF_000918255	168470	1	279	20424	NC_024125	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;Escherichia virus E112;Escherichia phage vB_EcoM_112
GCF_001502835	58000	1	95	6812	NC_029016	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sap6virus;unclassified Sap6virus;Enterococcus phage vB_EfaS_IME198
GCF_001745975	53623	1	91	2328	NC_031111	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Gompeii16
GCF_001041415	86231	1	136	9873	NC_027369	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Ounavirinae;Felixo1virus;Escherichia virus EC6;Escherichia phage EC6
GCF_000918275	72028	1	83	4254	NC_024140	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Lit1virus;Pseudomonas virus Ab09;Pseudomonas phage vB_PaeP_C2-10_Ab09
GCF_001041455	45169	1	47	5492	NC_027390	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;Sp6virus;unclassified Sp6likevirus;Proteus phage PM 93
GCF_001041475	39530	1	48	2766	NC_027393	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Vp5virus;unclassified Vp5virus;Vibrio phage J2
GCF_000918295	53255	1	96	2271	NC_024143	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Lamina13
GCF_001745995	168993	1	269	20471	NC_031011	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;unclassified T4virus;Shigella phage SHFML-26
GCF_001503075	197361	1	246	24589	NC_028955	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;unclassified Myoviridae;Prochlorococcus phage P-TIM68
GCF_001746015	22240	1	38	2720	NC_031075	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;C2virus;unclassified C2likevirus;Lactococcus phage M5938
GCF_001746035	33697	1	35	3230	NC_031101	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Weissella phage WCP30
GCF_001503375	51409	1	89	2174	NC_028784	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Tasp14
GCF_000918315	152778	1	229	17086	NC_024137	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Bc431virus;Bacillus virus Bcp1;Bacillus phage Bcp1
GCF_001746055	17861	1	20	2432	NC_031008	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Picovirinae;P68virus;unclassified P68virus;Staphylococcus phage SLPW
GCF_001041495	170341	1	298	18802	NC_027331	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;Moonvirus;Citrobacter virus Moon;Citrobacter phage Moon
GCF_001746095	11843	1	5	841	NC_031079	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Mononegavirales;Rhabdoviridae;unclassified Rhabdoviridae;Bole Tick Virus 2
GCF_000918335	51781	1	94	2263	NC_024136	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Seabiscuit
GCF_001503615	59878	1	81	2077	NC_028770	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Ab18virus;Pseudomonas virus PaMx11;Pseudomonas phage PaMx11
GCF_001041515	43227	1	54	1833	NC_027375	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;Phikmvvirus;unclassified phiKMV-like phages;Pseudomonas phage vB_PaeP_PPA-ABTNL
GCF_000918355	47112	1	72	4879	NC_024210	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Tunavirinae;Rogue1virus;Escherichia virus E41c;Escherichia phage e4/1c
GCF_001503855	50918	1	65	4794	NC_029020	root;Viruses;dsDNA viruses, no RNA stage;unclassified archaeal dsDNA viruses;Sulfolobus monocaudavirus SMV2
GCF_001504175	52357	1	93	2284	NC_028810	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Rufus
GCF_001746115	160985	1	258	6245	NC_031080	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Bxz1virus;unclassified Bxz1virus;Mycobacterium phage Tonenili
GCF_000918395	95705	1	125	4310	NC_023591	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Mycobacterium phage Adler
GCF_000918415	6317	1	3	412	NC_023632	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae;Mamastrovirus;unclassified Mamastrovirus;Bovine astrovirus B170/HK
GCF_001746135	41809	1	80	3539	NC_031019	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;P22virus;unclassified P22likevirus;Enterobacteria phage UAB_Phi20
GCF_001041535	166977	1	255	20211	NC_027349	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;T4virus;Escherichia virus HY01;Escherichia phage HY01
GCF_001746155	44513	1	61	2864	NC_031113	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Hk578virus;unclassified Hk578virus;Escherichia phage Gluttony
GCF_001504675	142348	1	213	20861	NC_028765	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Spounavirinae;Kayvirus;Staphylococcus virus Rodi;Staphylococcus phage phiIPLA-RODI
GCF_001746175	43773	1	68	5015	NC_031055	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Bacillus phage PfEFR-5
GCF_001504695	43098	1	66	5504	NC_028775	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Biseptimavirus;unclassified Biseptimavirus;Staphylococcus phage 23MRA
GCF_001504755	27608	1	7	3057	NC_028814	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus;unclassified Alphacoronavirus;BtRf-AlphaCoV/HuB2013
GCF_001041555	159071	1	220	17986	NC_027355	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Bc431virus;Bacillus virus BCP82;Bacillus phage BCP8-2
GCF_001041575	29323	1	45	1849	NC_027354	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Propionibacterium phage PHL301
GCF_001504815	32000	1	49	4075	NC_029001	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;unclassified Myoviridae;Clostridium phage phiCDHM11
GCF_001504835	6089	1	10	594	NC_001730	root;Viruses;ssDNA viruses;Microviridae;Bullavirinae;Alpha3microvirus;Escherichia virus phiK
GCF_001041615	29003	1	42	1888	NC_027367	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Propionibacterium phage PHL132
GCF_001504855	34176	1	50	3205	NC_028911	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Lactobacillus phage iLp1308
GCF_001041635	29751	1	45	1927	NC_027401	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Propionibacterium phage PHL095
GCF_001746195	169621	1	269	19676	NC_031090	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;Rb69virus;unclassified Rb69virus;Shigella phage SHSML-52-1
GCF_001754105	10173	1	1	773	NC_029054	root;Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Flavivirus;Banzi virus
GCF_001041655	29421	1	44	1896	NC_027333	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Propionibacterium phage PHL070
GCF_001504875	39474	1	62	3696	NC_028888	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Lactobacillus phage CL1
GCF_001754125	15462	1	5	1766	NC_031216	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Mononegavirales;Rhabdoviridae;unclassified Rhabdoviridae;Shayang Fly Virus 3
GCF_001041675	29412	1	45	1885	NC_027391	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Propionibacterium phage PHL041
GCF_001754145	53717	1	86	1631	NC_031226	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Gordonia phage BaxterFox
GCF_001504895	76271	1	128	5287	NC_028878	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Bronvirus;unclassified Bronvirus;Mycobacterium phage Archie
GCF_001504915	54439	1	92	4204	NC_028930	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Paenibacillus phage Tripp
GCF_001504935	51161	1	86	2233	NC_028941	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Turj99
GCF_001041715	147745	1	242	12089	NC_027351	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Vequintavirinae;Se1virus;Salmonella virus SSE121;Salmonella phage SSE121
GCF_001041735	47800	1	67	1448	NC_027334	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;unclassified Caudovirales;Aurantimonas phage AmM-1
GCF_001504955	57766	1	105	2433	NC_028813	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Che8virus;unclassified Che8virus;Mycobacterium phage Seagreen
GCF_001754165	194437	1	230	19414	NC_031235	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;unclassified Myoviridae;Cyanophage S-RIM32
GCF_001754185	12349	3	3	1503	NC_031295;NC_031297;NC_031298	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Phenuiviridae;Phasivirus;Wuhan fly phasivirus;Wuhan Fly Virus 1
GCF_001754225	13408	1	6	1106	NC_031272	root;Viruses;ssRNA viruses;ssRNA negative-strand viruses;Mononegavirales;Rhabdoviridae;unclassified Rhabdoviridae;Tacheng Tick Virus 7
GCF_001504995	53219	1	99	2307	NC_028965	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage Pioneer
GCF_001505015	71214	1	97	2230	NC_028968	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Bclasvirinae;Coopervirus;Mycobacterium virus BrownCNA;Mycobacterium phage BrownCNA
GCF_001505035	43150	1	52	1225	NC_028807	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Streptomyces phage SF1
GCF_001754245	174307	1	227	17155	NC_031242	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;unclassified Myoviridae;Cyanophage S-RIM50
GCF_001505055	62738	1	99	2163	NC_028947	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Tm4virus;unclassified Tm4virus;Mycobacterium phage Kratio
GCF_001754265	46877	1	86	2928	NC_031264	root;Viruses;unclassified bacterial viruses;Brucella phage BiPBO1
GCF_001505075	40759	1	72	4650	NC_028929	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Listeria phage vB_LmoS_293
GCF_001505095	37246	1	60	3415	NC_028788	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Sitaravirus;Paenibacillus virus Diva;Paenibacillus phage Diva
GCF_001754285	60606	1	76	3471	NC_031228	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;Chivirus;unclassified Chivirus;Salmonella phage BP12C
GCF_001041755	346602	1	64	41713	NC_027399	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;unclassified Myoviridae;Klebsiella phage K64-1
GCF_001754305	98136	1	198	4709	NC_031230	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Gordonia phage Yvonnetastic
GCF_001505115	116138	1	156	13623	NC_028895	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;T5virus;unclassified T5likevirus;Vibrio phage phi 3
GCF_001754325	47880	1	74	1431	NC_031251	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Gordonia phage SoilAssassin
GCF_001754345	50346	1	80	1548	NC_031233	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Gordonia phage Kita
GCF_001041775	158099	1	255	18126	NC_027344	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tevenvirinae;S16virus;Salmonella virus STML198;Salmonella phage STML-198
GCF_001754365	50636	1	75	1366	NC_031247	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Gordonia phage BetterKatz
GCF_001041795	33756	1	50	3690	NC_027396	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;unclassified Siphoviridae;Streptococcus phage SpSL1
GCF_001505135	162101	1	262	20835	NC_028820	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Myoviridae;Tg1virus;Yersinia virus TG1;Yersinia phage vB_YenM_TG1
GCF_001754385	52561	1	91	1994	NC_031277	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae;L5virus;unclassified L5likevirus;Mycobacterium phage ArcherNM
GCF_001041815	43642	1	23	5308	NC_027379	root;Viruses;dsDNA viruses, no RNA stage;Caudovirales;Podoviridae;Autographivirinae;Sp6virus;unclassified Sp6likevirus;Proteus phage PM 85
